StationID,Facility,URL,Phone,Office Div,Location 1,Address,Lat,Lon
317,Intake Site At Kings Bay Naval Submarine Base ,http://www.va.gov/directory/guide/facility.asp?id=5791&r=1,,Veterans Benefits Administration: Southern Area Office,"1051 Kings
Bay, GA 31547
(30.79237114600045, -81.55921741099968)","1051 Kings
Bay, GA 31547
",30.792371146,-81.559217411
314,Intake Site At Langely Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5884&r=1,,Veterans Benefits Administration: Southern Area Office,"100 Hampton
VA 23665
(37.09793002700047, -76.42308634499966)","100 Hampton
VA 23665
",37.097930027,-76.423086345
314,Intake Site At Little Creek Naval Amphibious Base ,http://www.va.gov/directory/guide/facility.asp?id=5888&r=1,,Veterans Benefits Administration: Southern Area Office,"Fleet
Norfolk, VA 23511
(36.94464257800047, -76.30846944499967)","Fleet
Norfolk, VA 23511
",36.944642578,-76.308469445
317,Intake Site At MacDill Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5777&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
319,Intake Site At Marine Corps Air Station ,http://www.va.gov/directory/guide/facility.asp?id=5852&r=1,,Veterans Benefits Administration: Southern Area Office,"807 CRMC
Beaufort, SC
(32.43119116100047, -80.66993131499964)","807 CRMC
Beaufort, SC
",32.431191161,-80.669931315
322,Intake Site At Maxwell Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5734&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
317,Intake Site At Mayport Naval Station ,http://www.va.gov/directory/guide/facility.asp?id=5778&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
317,Intake Site At NAS Jacksonville ,http://www.va.gov/directory/guide/facility.asp?id=5774&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
317,Intake Site At NAS Key West ,http://www.va.gov/directory/guide/facility.asp?id=5776&r=1,,Veterans Benefits Administration: Southern Area Office,"NAS Key
Key West, FL 33040
(24.561602844000447, -81.77218785599968)","NAS Key
Key West, FL 33040
",24.561602844,-81.772187856
317,Intake Site At NAS Pensacola ,http://www.va.gov/directory/guide/facility.asp?id=5783&r=1,,Veterans Benefits Administration: Southern Area Office,"Fleet
Pensacola, FL
(30.392272696000475, -87.26108812999968)","Fleet
Pensacola, FL
",30.392272696,-87.26108813
317,Intake Site At NAS Whiting Field ,http://www.va.gov/directory/guide/facility.asp?id=5787&r=1,,Veterans Benefits Administration: Southern Area Office,"Fleet
Milton, FL
(30.688764163000485, -87.04926802199964)","Fleet
Milton, FL
",30.688764163,-87.049268022
317,Intake Site At Naval Hospital Pensacola ,http://www.va.gov/directory/guide/facility.asp?id=5784&r=1,,Veterans Benefits Administration: Southern Area Office,"Pensacola, FL
(30.420841338000457, -87.21724124699966)","Pensacola, FL
",30.420841338,-87.217241247
317,Intake Site At Naval Support Activity-Panama City ,http://www.va.gov/directory/guide/facility.asp?id=5780&r=1,,Veterans Benefits Administration: Southern Area Office,"Fleet
Panama City, FL 32407
(30.193790153000464, -85.80464841999964)","Fleet
Panama City, FL 32407
",30.193790153,-85.80464842
319,Intake Site At NAVY WEAPONS STATION ,http://www.va.gov/directory/guide/facility.asp?id=5850&r=1,,Veterans Benefits Administration: Southern Area Office,"1005 Jefferson Avenue
Goose Creek, SC 29445
(32.96775225500045, -79.99937653499967)","1005 Jefferson Avenue
Goose Creek, SC 29445
",32.967752255,-79.999376535
318,Intake Site At New River MCAS ,http://www.va.gov/directory/guide/facility.asp?id=5833&r=1,,Veterans Benefits Administration: Southern Area Office,"Camp Lejeune Dept of VA - Benefits Delivery
Camp Lejeune, NC 28547
(34.700881739000465, -77.35317822199966)","Camp Lejeune Dept of VA - Benefits Delivery
Camp Lejeune, NC 28547
",34.700881739,-77.353178222
314,Intake Site At Norfolk NB ,http://www.va.gov/directory/guide/facility.asp?id=5885&r=1,,Veterans Benefits Administration: Southern Area Office,"U93 Norfolk
VA 23511
(36.94464257800047, -76.30846944499967)","U93 Norfolk
VA 23511
",36.944642578,-76.308469445
314,Intake Site At Oceana Naval Air Station ,http://www.va.gov/directory/guide/facility.asp?id=5889&r=1,,Veterans Benefits Administration: Southern Area Office,"Fleet
Norfolk, VA 23511
(36.94464257800047, -76.30846944499967)","Fleet
Norfolk, VA 23511
",36.944642578,-76.308469445
319,Intake Site At Parris Island ,http://www.va.gov/directory/guide/facility.asp?id=5851&r=1,,Veterans Benefits Administration: Southern Area Office,"923 CRMC
Parris Island, SC
",,#VALUE!,#VALUE!
317,Intake Site At Patrick Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5782&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
372,Intake Site At Pentagon (Air Force) ,http://www.va.gov/directory/guide/facility.asp?id=5878&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
318,Intake Site At Pope Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5834&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
314,Intake Site At Portsmouth Coast Guard ,http://www.va.gov/directory/guide/facility.asp?id=5890&r=1,,Veterans Benefits Administration: Southern Area Office,"Fleet
Norfolk, VA 23511
(36.94464257800047, -76.30846944499967)","Fleet
Norfolk, VA 23511
",36.944642578,-76.308469445
314,Intake Site At Portsmouth Naval Hospital ,http://www.va.gov/directory/guide/facility.asp?id=5891&r=1,,Veterans Benefits Administration: Southern Area Office,"Fleet
Norfolk, VA 23511
(36.94464257800047, -76.30846944499967)","Fleet
Norfolk, VA 23511
",36.944642578,-76.308469445
322,Intake Site At Redstone Arsenal ,http://www.va.gov/directory/guide/facility.asp?id=5735&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
318,Intake Site At Seymour Johnson Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5835&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
319,Intake Site At Shaw Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5854&r=1,,Veterans Benefits Administration: Southern Area Office,"1127 Stuart Avenue
Sumter, SC 29152
(33.975292718000446, -80.47756600899964)","1127 Stuart Avenue
Sumter, SC 29152
",33.975292718,-80.477566009
317,Intake Site At Tyndall Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5786&r=1,,Veterans Benefits Administration: Southern Area Office,"325 FSS
Tyndall AFB, FL
",,#VALUE!,#VALUE!
317,Intake Site At US Coast Guard Group Miami ,http://www.va.gov/directory/guide/facility.asp?id=5779&r=1,,Veterans Benefits Administration: Southern Area Office,"Safety
Miami, FL 33177
(25.59665267400044, -80.40415852899963)","Safety
Miami, FL 33177
",25.596652674,-80.404158529
317,Intake Site At US Southern Command ,http://www.va.gov/directory/guide/facility.asp?id=5785&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
372,Intake Site At Walter Reed National Military Medical Center ,http://www.va.gov/directory/guide/facility.asp?id=5879&r=1,,Veterans Benefits Administration: Southern Area Office,"8901 Wisconsin Ave
Bethesda, MD 20889
(39.002595690000476, -77.09709289599965)","8901 Wisconsin Ave
Bethesda, MD 20889
",39.00259569,-77.097092896
394,VA Central Area Office ,http://www.va.gov/directory/guide/facility.asp?id=1052&r=1,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"1222 Spruce St
St Louis, MO 63103
(38.62436763000045, -90.19991560999966)","1222 Spruce St
St Louis, MO 63103
",38.62436763,-90.19991561
328,Chicago Regional Office ,http://www.va.gov/,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"2122 Taylor Street
Chicago, IL 60612
(41.869099561000496, -87.67907222699966)","2122 Taylor Street
Chicago, IL 60612
",41.869099561,-87.679072227
333,Des Moines VA Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=375&r=1,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"210 Walnut Street
Des Moines, IA 50309
(41.58679065600046, -93.62055042499969)","210 Walnut Street
Des Moines, IA 50309
",41.586790656,-93.620550425
437,Fargo Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=5300&r=1,701-451-4600,Veterans Benefits Administration: VA Central Area Office,"2101 Elm Street
Fargo, ND 58102-2417
(46.906869164000454, -96.77684082399969)","2101 Elm Street
Fargo, ND 58102-2417
",46.906869164,-96.776840824
362,Houston Regional Office ,http://www.vba.va.gov/ro/houston/index.htm,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"6900 Almeda Road
Houston, TX 77030
(29.700071092000485, -95.38668635399966)","6900 Almeda Road
Houston, TX 77030
",29.700071092,-95.386686354
334,Lincoln Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=687&r=1,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"3800 Village Drive
Lincoln, NE 68516
(40.75376078800048, -96.66614105599967)","3800 Village Drive
Lincoln, NE 68516
",40.753760788,-96.666141056
330,Milwaukee Regional Office ,http://www.vba.va.gov/ro/milwaukee/index.htm,800-827-1000 Or 800-827-1000,Veterans Benefits Administration: VA Central Area Office,"5400 National Avenue
Milwaukee, WI 53214
(43.01882692000049, -87.98038713799968)","5400 National Avenue
Milwaukee, WI 53214
",43.01882692,-87.980387138
351,Muskogee Regional Office ,http://www.vba.va.gov/ro/muskogee/,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"125 Main Street
Muskogee, OK 74401
(35.74739994400045, -95.36970748399966)","125 Main Street
Muskogee, OK 74401
",35.747399944,-95.369707484
321,New Orleans Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=361&r=1,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"1250 Poydras Street
New Orleans, LA 70113
(29.950908748000472, -90.07650554499969)","1250 Poydras Street
New Orleans, LA 70113
",29.950908748,-90.076505545
350,North Little Rock Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=232&r=1,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"2200 Fort Roots Drive
North Little Rock, AR 72114-1756
(34.773336687000494, -92.28946204899967)","2200 Fort Roots Drive
North Little Rock, AR 72114-1756
",34.773336687,-92.289462049
438,Sioux Falls Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=261&r=1,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"2501 22nd St
Sioux Falls, SD 57105
(43.533019786000466, -96.7574502169997)","2501 22nd St
Sioux Falls, SD 57105
",43.533019786,-96.757450217
331,St. Louis Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=249&r=1,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"400 18th Street
St Louis, MO 63103
(38.626170480000496, -90.20727109599966)","400 18th Street
St Louis, MO 63103
",38.62617048,-90.207271096
335,St. Paul Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=365&r=1,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"1 Federal Drive
St Paul, MN 55111-4050
(44.89352869700048, -93.19397262899969)","1 Federal Drive
St Paul, MN 55111-4050
",44.893528697,-93.193972629
349,Waco Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=325&r=1,,Veterans Benefits Administration: VA Central Area Office,"1 Veterans Plaza
Waco, TX 76799
(31.551130766000483, -97.12870603499965)","1 Veterans Plaza
Waco, TX 76799
",31.551130766,-97.128706035
452,Wichita Regional Office ,http://www.vba.va.gov/ro/wichita/index.htm,800-827-1000,Veterans Benefits Administration: VA Central Area Office,"5500 Kellogg
Wichita, KS 67211
(37.66734299800049, -97.3184263549997)","5500 Kellogg
Wichita, KS 67211
",37.667342998,-97.318426355
376,VA Records Management Center ,http://www.va.gov/directory/guide/facility.asp?id=5380&r=1,888-533-4558 Or 888-533-4558,Veterans Benefits Administration: VA Central Area Office,"4300 Goodfellow Blvd
St Louis, MO 63120
(38.69102093100048, -90.2692408429997)","4300 Goodfellow Blvd
St Louis, MO 63120
",38.691020931,-90.269240843
351,Intake Site At Altus Air Force Base ,http://www.va.gov/directory/guide/facility.asp?ID=5837,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
321,Intake Site At Barksdale Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5807&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
362,Intake Site At Brooks Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5855&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
362,Intake Site At Corpus Christi Naval Air Station ,http://www.va.gov/directory/guide/facility.asp?id=5856&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
349,Intake Site At Dyess Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5861&r=1,,Veterans Benefits Administration: VA Central Area Office,"Airman
Dyess AFB, TX
(32.434080958000436, -99.81133010099967)","Airman
Dyess AFB, TX
",32.434080958,-99.811330101
349,Intake Site At Fort Bliss ,http://www.benefits.va.gov/waco/,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
349,Intake Site At Fort Hood ,http://www.va.gov/directory/guide/facility.asp?id=5863&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
452,Intake Site At Fort Leavenworth ,http://www.va.gov/directory/guide/facility.asp?id=5803&r=1,,Veterans Benefits Administration: VA Central Area Office,"Transition Service Manager Army Career
Fort Leavenworth, KS 66027
(39.34790422600048, -94.91926639299965)","Transition Service Manager Army Career
Fort Leavenworth, KS 66027
",39.347904226,-94.919266393
331,Intake Site At Fort Leonard Wood ,http://www.va.gov/directory/guide/facility.asp?id=5821&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
321,"Intake Site At Fort Polk, ",http://www.va.gov/directory/guide/facility.asp?id=5808&r=1,,Veterans Benefits Administration: VA Central Area Office,"1127 Stuart Avenue
Sumter, SC 29152
(33.975292718000446, -80.47756600899964)","1127 Stuart Avenue
Sumter, SC 29152
",33.975292718,-80.477566009
452,Intake Site At Fort Riley ,http://www.va.gov/directory/guide/facility.asp?id=5804&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
362,Intake Site At Fort Sam Houston ,http://www.va.gov/directory/guide/facility.asp?id=5857&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
351,Intake Site At Fort Sill ,http://www.va.gov/directory/guide/facility.asp?ID=5838,,Veterans Benefits Administration: VA Central Area Office,"4700 Suite 317
Fort Sill, OK 73503
(34.66010386200048, -98.39790821099967)","4700 Suite 317
Fort Sill, OK 73503
",34.660103862,-98.397908211
349,Intake Site At Goodfellow Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5864&r=1,,Veterans Benefits Administration: VA Central Area Office,"Airman
Goodfellow AFB, TX
(31.436500684000464, -100.4098413209997)","Airman
Goodfellow AFB, TX
",31.436500684,-100.409841321
328,Intake Site At Great Lakes Naval Station ,http://www.va.gov/directory/guide/facility.asp?id=5801&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
362,Intake Site At Lackland Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5858&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
362,Intake Site At Laughlin Air Force Base (No MOU) ,http://www.va.gov/directory/guide/facility.asp?id=5859&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
350,Intake Site At Little Rock Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5746&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
321,Intake Site At NSA (No MOU) ,http://www.va.gov/directory/guide/facility.asp?id=5809&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
334,Intake Site At Offutt Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5824&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
362,Intake Site At Randolph Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5860&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
328,Intake Site At Scott Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5802&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
351,Intake Site At Sheppard Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5841&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
351,Intake Site At Tinker Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5839&r=1,,Veterans Benefits Administration: VA Central Area Office,,,#VALUE!,#VALUE!
